time,flow_id,mission,src,dst,path,hop_count,traffic_demand,key_demand,security_req,priority,path_available,service_feasible,key_feasible,resource_feasible,secure_feasible,functional_score,q_path_raw,p_path_raw,q_path_norm,p_path_norm,q_share,trust_path,latency_path,risk_path,degradation_path,security_level,security_margin,service_deficit,key_deficit,qkd_edge_fraction,method,selection_score,selection_status,allocated,SCI,regime,secure_feasible_ratio,allocated_ratio
5,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> UAV_1 -> BS_2 -> DC_1,3.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6679118421470154,0.0,5.55743754913294,0.0,0.22120257301799784,0.0,0.8417354218056392,45.03025713816584,0.2606877889340004,0.9128786648706855,0.06472295065533964,-0.5152770493446603,0.2060803501238657,1.0,0.6666666666666666,qkd_priority,0.07223913327412981,degraded_unallocated,False,0.3081288201299051,transition,0.6,0.6
5,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.498783534316958,0.00844541910897341,5.398136489410558,0.06229152321123228,0.21486191619845654,0.22475464617688837,0.8502966528170385,57.6223244138554,0.2745920746881962,0.95127322669453,0.09801346367523164,-0.42198653632476835,0.01852063828898939,0.5249451751202457,0.6666666666666666,qkd_priority,0.14892871782213363,degraded_unallocated,False,0.3081288201299051,transition,0.6,0.6
5,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.14160461432187946,0.04469973331926439,17.88094316536403,0.32969523947418555,0.7117148148222027,0.3165854200408491,0.9053109993836788,14.0914444886245,0.18467881285368093,0.6548278120731686,0.48077246824520264,0.0007724682452026621,0.0,0.0,0.5,qkd_priority,0.3384418515391105,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
5,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.43173757352686276,0.10129362848665116,17.742046603472556,0.7471191575705183,0.7061863178121839,0.5140826689404564,0.8722334459146194,8.476205881651495,0.15322944879145567,0.6099852733341973,0.7005907377804841,0.24059073778048407,0.0,0.0,0.5,qkd_priority,0.5746259609118841,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
5,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.07492259500956351,0.08188544019872786,9.695819634074319,0.603968699834135,0.3859225104401361,0.6101364408183726,0.8267127981579482,21.091757746148883,0.20451222513415593,0.9017907573052034,0.4677247302015841,0.027724730201584113,0.0,0.0,0.6666666666666666,qkd_priority,0.511062714431342,secure_allocated,True,0.3081288201299051,transition,0.6,0.6
6,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5366360567057735,0.01812068562662231,5.146456099296936,0.13365412595271367,0.2048442867821813,0.39484417333852856,0.8370271747690976,50.23592438335511,0.24880790531372624,0.9645414580037864,0.12983567677517557,-0.45016432322482436,0.26479198581472346,0.3557089554978735,0.75,qkd_priority,0.21924432916036934,degraded_unallocated,False,0.09563866709464791,sparse,0.2,0.4
6,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.37636899598314105,0.016107276112553165,5.146456099296936,0.11880366751352325,0.2048442867821813,0.3670768374607953,0.81283660279746,36.61594442424852,0.25018544267774867,0.9055837100011441,0.11634599879986057,-0.40365400120013945,0.06428070921873896,0.09396571866888441,0.6666666666666666,qkd_priority,0.21902518906892932,degraded_unallocated,False,0.09563866709464791,sparse,0.2,0.4
6,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> GW_1 -> BS_2 -> DC_1,3.0,6.0,0.03,0.48,0.88,True,True,True,True,False,-0.06850408081281291,0.024619082334801624,14.256724280436629,0.18158484723015095,0.5674601047262813,0.24242182896482925,0.8754487134782777,16.17079484902878,0.15323500121694214,0.7156719742527496,0.3278274300686307,-0.1521725699313693,0.0,0.0,0.3333333333333333,qkd_priority,0.23981638912219677,best_effort_allocated,True,0.09563866709464791,sparse,0.2,0.4
6,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4064650865271615,0.09186327603038238,18.25867208311282,0.677562986190508,0.7267495512039677,0.48248731542882933,0.8769953955912486,8.400320007338049,0.15451179818204397,0.5865347100127057,0.6726359274766396,0.21263592747663956,0.0,0.0,0.5,qkd_priority,0.5361942579764866,secure_allocated,True,0.09563866709464791,sparse,0.2,0.4
6,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> SAT_2 -> UAV_2 -> BS_2 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,False,False,False,-0.6607759953806938,0.0,4.9155726386415965,0.0,0.19565443712346064,0.0,0.8073228263431655,64.30993872211255,0.3216214710990532,0.9762051127638574,0.0456555185010537,-0.3943444814989463,0.0,1.0,0.75,qkd_priority,0.04608146684599605,degraded_unallocated,False,0.09563866709464791,sparse,0.2,0.4
7,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5446975592757706,0.017112627437051074,5.329854166130881,0.126218914117314,0.21214407628256438,0.37302813161731463,0.8462841556212941,56.00041289272062,0.25684053951811997,0.972275041208622,0.1310677513283614,-0.44893224867163856,0.23859226198130276,0.3915510244604063,0.75,qkd_priority,0.20779787857540966,degraded_unallocated,False,0.21806404348253344,sparse,0.4,0.6
7,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.32531929209476407,0.020091350799873994,5.467401517870938,0.14818931169035743,0.2176188707085421,0.40510113994323604,0.790998710045188,37.31658206479473,0.2542234102427811,0.8969756221745211,0.1334523294584819,-0.3865476705415181,0.00592699675073857,0.0,0.6666666666666666,qkd_priority,0.23798867430789172,degraded_unallocated,False,0.21806404348253344,sparse,0.4,0.6
7,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.15832359445627045,0.045839650288579246,18.379098464386093,0.3381030121893972,0.7315428799928896,0.316088730542031,0.9008554706032453,14.469448126664496,0.1844917247733453,0.651927528127419,0.49333915623368274,0.013339156233682758,0.0,0.0,0.5,qkd_priority,0.34116824502255816,secure_allocated,True,0.21806404348253344,sparse,0.4,0.6
7,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.47834153781872824,0.10915646827780906,19.042077317660166,0.8051137059804017,0.7579314137198456,0.5150930679050405,0.8578842919689184,8.429628124923347,0.16295072745067737,0.5698655822764086,0.7526162186963135,0.29261621869631343,0.0,0.0,0.5,qkd_priority,0.5988563387753323,secure_allocated,True,0.21806404348253344,sparse,0.4,0.6
7,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,False,0.017944378671676503,0.07089662807329672,9.910092158848222,0.5229176783581422,0.39445119535796214,0.5700189894604688,0.8143339034559105,19.060667664526285,0.21265267574682645,0.8877561310078906,0.4242612197683615,-0.015738780231638494,0.0,0.0,0.6666666666666666,qkd_priority,0.4641253207794994,best_effort_allocated,True,0.21806404348253344,sparse,0.4,0.6
8,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5543701564577356,0.014412769919929014,5.422167194738495,0.10630536867631436,0.21581840987076173,0.3300140373237879,0.8299018339568797,49.73219726168833,0.24744840401073565,0.9610111573670832,0.11816464068432919,-0.46183535931567077,0.22540468646592934,0.487545958402524,0.75,qkd_priority,0.1900136622456386,degraded_unallocated,False,0.2171339461140832,sparse,0.4,0.6
8,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.4031461370809827,0.012811351039936901,5.422167194738495,0.09449366104561277,0.21581840987076173,0.30451171546941763,0.7891638816806865,35.958902231292186,0.25227373243860746,0.8965857309374567,0.10270585198668082,-0.4172941480133192,0.014151419138455523,0.2793615040035492,0.6666666666666666,qkd_priority,0.1893534270280786,degraded_unallocated,False,0.2171339461140832,sparse,0.4,0.6
8,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.19928526156979176,0.051523606175537744,18.8987052512366,0.3800266000534853,0.7522247782945409,0.3356380105343307,0.8918963961316858,14.490104976825545,0.19049655601265908,0.6385141405882224,0.5237329874109312,0.043732987410931234,0.0,0.0,0.5,qkd_priority,0.3635628585936261,secure_allocated,True,0.2171339461140832,sparse,0.4,0.6
8,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.5373209956211863,0.12204975082262523,19.39624904869925,0.9002116754886336,0.7720285038811748,0.5383267825964346,0.869772156144189,7.879299346068883,0.15146626632510166,0.5638195154208986,0.8138791226169987,0.35387912261699866,0.0,0.0,0.5,qkd_priority,0.6496272634983739,secure_allocated,True,0.2171339461140832,sparse,0.4,0.6
8,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,False,0.0331455740591939,0.07049728983972058,10.717180983548605,0.5199722488270594,0.4265757353279435,0.5493353295673079,0.8095764085976088,18.428625039978197,0.2118221054593159,0.8850589201308238,0.4360506276439312,-0.003949372356068792,0.0,0.0,0.6666666666666666,qkd_priority,0.4573577681256603,best_effort_allocated,True,0.2171339461140832,sparse,0.4,0.6
9,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5373544488710573,0.020117166389776404,5.106342212427034,0.14837972170990388,0.20324763456415332,0.4219800281814741,0.8337872577953274,58.33042542733942,0.26157309133925805,0.9703126278191767,0.13650347920928813,-0.44349652079071183,0.2705225410818523,0.2847229728079501,0.75,qkd_priority,0.22650267268498678,degraded_unallocated,False,0.3261962815828785,transition,0.6,0.6
9,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.3927753262196899,0.01788192567980125,5.106342212427034,0.131893085964359,0.20324763456415332,0.3935453911907972,0.8292634170694373,55.46077357000401,0.2765490714872077,0.9454057294821119,0.12644058458954266,-0.39355941541045736,0.07157414319508475,0.0,0.6666666666666666,qkd_priority,0.22080520754307364,degraded_unallocated,False,0.3261962815828785,transition,0.6,0.6
9,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.1485905123764764,0.0431051980548792,19.079419175088965,0.3179343038532354,0.7594177309067676,0.2951071642279492,0.8845840035592031,14.933797620662638,0.1977956090430411,0.6314478440491382,0.49121032681034954,0.011210326810349558,0.0,0.0,0.5,qkd_priority,0.32408116999035985,secure_allocated,True,0.3261962815828785,transition,0.6,0.6
9,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4384780329749436,0.09626298958799274,19.57377521484953,0.7100142897505007,0.7790945742388327,0.47680482395918816,0.8436827929596674,7.968941382917237,0.1679216717360075,0.5309928948994027,0.7067106322213769,0.24671063222137685,0.0,0.0,0.5,qkd_priority,0.5446817963534304,secure_allocated,True,0.3261962815828785,transition,0.6,0.6
9,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.11824442493629674,0.0861330410580829,10.908299834222364,0.635298054139528,0.434182835029473,0.5940246904581548,0.8047900209042047,18.515684606168307,0.2150740910562777,0.8649817857223923,0.5018500101389284,0.06185001013892838,0.0,0.0,0.6666666666666666,qkd_priority,0.5196478208886391,secure_allocated,True,0.3261962815828785,transition,0.6,0.6
10,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5332259055384988,0.018547332034381702,5.220053442936876,0.1368009744713023,0.20777368034468466,0.39701403617267805,0.8081304678351252,49.8104362785314,0.2535144153101163,0.9545123236665589,0.12652739503805188,-0.4534726049619481,0.25427807958044635,0.34053930544420624,0.75,qkd_priority,0.21716621233555233,degraded_unallocated,False,0.3229248821826255,transition,0.6,0.6
10,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.37809422529860093,0.016486517363894844,5.220053442936876,0.12160086619671312,0.20777368034468466,0.3691871988093336,0.7635254376863864,37.042399945640234,0.2624491245162301,0.8797280452908822,0.10835422885430532,-0.41164577114569467,0.05089937401147715,0.07263339828091483,0.6666666666666666,qkd_priority,0.21311632518186405,degraded_unallocated,False,0.3229248821826255,transition,0.6,0.6
10,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.17472987987944033,0.04761917452204664,19.274597635744314,0.35122838508844084,0.7671864151813018,0.31404125285513973,0.8692930426106303,14.844485523509942,0.1985816877437763,0.6219763598451062,0.509653968004567,0.02965396800456699,0.0,0.0,0.5,qkd_priority,0.34156590302872086,secure_allocated,True,0.3229248821826255,transition,0.6,0.6
10,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4562460978991575,0.09952039223582429,19.914136132161836,0.7340401634256312,0.7926419528640759,0.4808074684267395,0.8455146813113799,7.645122905252359,0.17098289537501365,0.5284860560495374,0.7264241985614348,0.2664241985614348,0.0,0.0,0.5,qkd_priority,0.5569955568112492,secure_allocated,True,0.3229248821826255,transition,0.6,0.6
10,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.03643116439855114,0.07111929729189195,11.119160706620463,0.5245600367324962,0.4425757260176149,0.5423851096570732,0.7932873043643655,18.875109208716463,0.22206138655194882,0.8651700739277484,0.44219030387096,0.0021903038709599754,0.0,0.0,0.6666666666666666,qkd_priority,0.4549288131524449,secure_allocated,True,0.3229248821826255,transition,0.6,0.6
11,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.4748659981996355,0.022958421749892415,5.516066676361494,0.16933618602860817,0.2195558890158588,0.4354323394459653,0.794340448419111,51.21039014697499,0.25651219201976105,0.9533181542015804,0.14668995102507537,-0.4333100489749246,0.21199047480550082,0.1837005600038254,0.75,qkd_priority,0.23836316273434913,degraded_unallocated,False,0.3210357465740791,transition,0.6,0.8
11,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,True,True,True,False,-0.3325744150182364,0.020407485999904367,5.516066676361494,0.1505210542476517,0.2195558890158588,0.40672907887826537,0.7496984288810565,36.74108323303095,0.2676363239183484,0.8669477711579288,0.12652038424717735,-0.39347961575282264,0.0,0.0,0.6666666666666666,qkd_priority,0.23365275020004644,best_effort_allocated,True,0.3210357465740791,transition,0.6,0.8
11,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.19965365284527956,0.05049680572645537,19.680028151521256,0.3724531495021256,0.7833237577023825,0.32225349648400803,0.864757471394601,15.170907320581936,0.1935045097913301,0.631957141929791,0.5275915668990534,0.04759156689905342,0.0,0.0,0.5,qkd_priority,0.35226127698174137,secure_allocated,True,0.3210357465740791,transition,0.6,0.8
11,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.27173441453017805,0.07908114959643708,15.73215248025204,0.5832848793049642,0.6261865431643346,0.4822642920442961,0.8134122217229202,7.766408682058856,0.18747649915227374,0.5211535160254379,0.5615413168207233,0.10154131682072326,0.0,0.0,0.5,qkd_priority,0.4846196158793048,secure_allocated,True,0.3210357465740791,transition,0.6,0.8
11,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.03219451080061518,0.0692425595004439,11.688138702499742,0.5107176383637557,0.4652227455417042,0.5233082335623784,0.7803736395915687,18.872035082113804,0.22873648229496732,0.8574762942051337,0.4419271373039776,0.0019271373039775885,0.0,0.0,0.6666666666666666,qkd_priority,0.44199561703554036,secure_allocated,True,0.3210357465740791,transition,0.6,0.8
12,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5450308249534087,0.022341905923577134,4.8745960198947635,0.16478890312772693,0.19402344560619364,0.45926207308413214,0.7993864489511734,59.6729527168979,0.27631080789174534,0.9680281572427285,0.1338094660122951,-0.44619053398770486,0.30362914001503377,0.20562112271725763,0.75,qkd_priority,0.23710742511935765,degraded_unallocated,False,0.10117245013541637,sparse,0.2,0.6
12,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.4176076189549016,0.01985947193206856,4.8745960198947635,0.14647902500242393,0.19402344560619364,0.4301849109658612,0.7990388425111689,57.80889447859344,0.2836119549611076,0.936190136839893,0.12366255962657745,-0.39633744037342256,0.11370981456458845,0.0,0.6666666666666666,qkd_priority,0.230351389234216,degraded_unallocated,False,0.10117245013541637,sparse,0.2,0.6
12,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> DC_1,2.0,6.0,0.03,0.48,0.88,True,True,True,True,True,0.12920190836307288,0.04556579965606063,19.003670397719052,0.3360831511485379,0.7564027038715458,0.3076315813190638,0.8333692771738256,14.731452925720035,0.2266723212149702,0.6283198232836908,0.48856819085213304,0.008568190852133062,0.0,0.0,0.5,qkd_priority,0.3278386878746778,secure_allocated,True,0.10117245013541637,sparse,0.2,0.6
12,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> GW_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,False,-0.019314719925805537,0.05083600705470939,11.777262063266827,0.37495502266431907,0.4687701208461313,0.4444042299181225,0.7983363783565146,14.289374512935819,0.2076160639284939,0.726144310348545,0.3728058200845678,-0.08719417991543221,0.0,0.0,0.5,qkd_priority,0.37457871227289635,best_effort_allocated,True,0.10117245013541637,sparse,0.2,0.6
12,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> BS_2 -> UAV_1 -> GW_1 -> BS_1,4.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.15023587370713504,0.03806579965606063,12.03608171328944,0.28076482791839197,0.4790719140784371,0.36950678007561216,0.8204899809359303,37.59415047522765,0.2275936236585649,0.8892513938418017,0.3305108124963169,-0.10948918750368308,0.0,0.0,0.5,qkd_priority,0.2854784593899096,best_effort_allocated,True,0.10117245013541637,sparse,0.2,0.6
13,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.5554569175281282,0.021743572379181706,4.743362601770675,0.16037572867328626,0.18879996455069817,0.4592980891439388,0.800165481744197,59.26255856985156,0.2681756833184366,0.9673775346719502,0.12920304080184494,-0.450796959198155,0.3223767711756178,0.22689520429576168,0.75,qkd_priority,0.235534631451697,degraded_unallocated,False,0.1067168592085104,sparse,0.2,0.6
13,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.42499272181966175,0.01932761989260596,4.743362601770675,0.14255620326514332,0.18879996455069817,0.4302204609765166,0.7983966033122126,56.596471768471254,0.27598435177162667,0.9342879320705708,0.11901314857232978,-0.4009868514276702,0.1375704360416954,0.0,0.6666666666666666,qkd_priority,0.22934736697234565,degraded_unallocated,False,0.1067168592085104,sparse,0.2,0.6
13,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> UAV_2 -> GW_2 -> BS_3 -> DC_1,5.0,6.0,0.03,0.48,0.88,True,True,True,True,False,-0.11927383532591551,0.05019595411390637,12.319935833361333,0.37023413526915283,0.4903701538097065,0.43020252160889166,0.7981102155885568,38.13950418324619,0.2265296404577347,0.9430210618738666,0.37987959104188446,-0.10012040895811553,0.0,0.0,0.6,qkd_priority,0.3296748706833528,best_effort_allocated,True,0.1067168592085104,sparse,0.2,0.6
13,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.3867388514709496,0.10502468957302019,15.218016271737739,0.7746386299928091,0.6057223901802269,0.5611855294897445,0.8023545181136349,8.212521916425057,0.19245232974999443,0.4887597239960516,0.6551443160621468,0.19514431606214683,0.0,0.0,0.5,qkd_priority,0.588488178244748,secure_allocated,True,0.1067168592085104,sparse,0.2,0.6
13,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,False,-0.18836312937648744,0.048680677480053405,6.319935833361333,0.3590577935872107,0.25155227661825585,0.5880312348376271,0.7532334962111791,19.938528943946622,0.2459584231538249,0.8476827026895893,0.25639168011764035,-0.18360831988235965,0.0,0.0,0.6666666666666666,qkd_priority,0.3851118699945658,best_effort_allocated,True,0.1067168592085104,sparse,0.2,0.6
14,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> GW_1 -> UAV_1 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,False,False,False,-0.6188379928089861,0.015253908325701056,4.800820666355219,0.11250941750455269,0.19108696671929984,0.37058879272289175,0.7873597528987774,59.052745653843424,0.2718923134985913,0.9672631586065247,0.10108846028891993,-0.47891153971108,0.31416847623496874,0.4576388150861847,0.75,qkd_priority,0.19004347703489788,degraded_unallocated,False,0.21035252897981782,sparse,0.4,0.6
14,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> SAT_1 -> GW_1 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,False,False,False,-0.486360363235634,0.013559029622845383,4.800820666355219,0.10000837111515795,0.19108696671929984,0.3435588211722973,0.7941868772710191,57.83676029335035,0.276901895729907,0.9322852060678091,0.09571485213664599,-0.42428514786335403,0.12712351520814202,0.2373045837149471,0.6666666666666666,qkd_priority,0.18703577168020297,degraded_unallocated,False,0.21035252897981782,sparse,0.4,0.6
14,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> GW_1 -> BS_2 -> DC_1,3.0,6.0,0.03,0.48,0.88,True,True,True,True,False,-0.061816347174113065,0.04102961993891451,11.811456216254042,0.30262530370545515,0.47013115001759237,0.3916179570515948,0.8210636339287056,16.022452585631584,0.1763472718760497,0.702023652913357,0.33863693401023215,-0.14136306598976783,0.0,0.0,0.3333333333333333,qkd_priority,0.3235297042097172,best_effort_allocated,True,0.21035252897981782,sparse,0.4,0.6
14,F5,uav_to_local_edge_delivery,UAV_2,BS_3,UAV_2 -> BS_2 -> BS_3,2.0,4.0,0.02,0.46,0.82,True,True,True,True,True,0.4567611806625964,0.09522140647885229,21.889800999477806,0.7023318056035017,0.8712793011397642,0.4463185361325026,0.8214038014590579,8.577501958757841,0.19013439773368823,0.4956052805452946,0.7390670149158125,0.2790670149158125,0.0,0.0,0.5,qkd_priority,0.5298352654024296,secure_allocated,True,0.21035252897981782,sparse,0.4,0.6
14,F4,gateway_to_edge_service_sync,GW_2,BS_1,GW_2 -> UAV_2 -> BS_2 -> BS_1,3.0,4.5,0.02,0.44,0.78,True,True,True,True,True,0.04655943922833526,0.07418004654126761,12.110515160048003,0.5471354389062815,0.48203458703625757,0.5316278409927471,0.7522510995539564,20.9636606722326,0.24984395617640398,0.8467515495803277,0.46333529746664115,0.023335297466641147,0.0,0.0,0.6666666666666666,qkd_priority,0.454781010218544,secure_allocated,True,0.21035252897981782,sparse,0.4,0.6
15,F1,satellite_telemetry_backhaul,SAT_1,DC_1,SAT_1 -> SAT_2 -> UAV_2 -> BS_2 -> DC_1,4.0,7.0,0.05,0.58,1.0,True,False,True,False,False,-0.45861792005530544,0.030019508609543635,4.9341525484518405,0.22141718406305114,0.19639397289334248,0.5299455995287368,0.7752451714761528,48.219402528327386,0.26197441631133817,0.946596615126334,0.16071067676143586,-0.4192893232385641,0.2951210645068799,0.0,0.75,qkd_priority,0.284657326662151,degraded_unallocated,False,0.1080009602005283,sparse,0.2,0.6
15,F2,secure_satellite_access_delivery,SAT_2,BS_1,SAT_2 -> UAV_2 -> BS_2 -> BS_1,3.0,5.5,0.04,0.52,0.94,True,False,True,False,False,-0.37122801396718386,0.026684007652927673,4.9341525484518405,0.1968152747227121,0.19639397289334248,0.5005357221783616,0.7260554092236244,35.43202609852404,0.28371035771323844,0.86186784487882,0.13635787892869317,-0.38364212107130685,0.1028813548269381,0.0,0.6666666666666666,qkd_priority,0.2753066972843877,degraded_unallocated,False,0.1080009602005283,sparse,0.2,0.6
15,F3,uav_control_and_data_return,UAV_1,DC_1,UAV_1 -> BS_2 -> UAV_2 -> GW_2 -> BS_3 -> DC_1,5.0,6.0,0.03,0.48,0.88,True,True,True,True,False,-0.11098186204732935,0.05361078296439436,12.152444667871304,0.3954211494194091,0.4837035063779314,0.449789625182078,0.7893283189348275,38.62014602533748,0.23126375457350495,0.9418190264656552,0.38880044021640614,-0.09119955978359384,0.0,0.0,0.6,qkd_priority,0.34425206915674145,best_effort_allocated,True,0.1080009602005283,sparse,0.2,0.6
